Concorso  Data	Bari			Cagliari		Firenze			Genova			Milano			Napoli			Palermo			Roma			Torino			Venezia			Nazionale	
39	01/04/2023	52 14 45 40 38 	15 20 71 22 47 	38 16 49 22 29 	35 66 75 33 41 	82 61 85 58 72 	52 76 3 67 57 	65 48 73 27 45 	3 43 74 27 20 	6 61 63 88 68 	46 36 19 13 76 	6 5 21 65 66 	
38	30/03/2023	85 18 63 47 52 	48 15 19 6 70 	57 25 76 26 66 	61 70 27 20 4 	54 1 57 27 44 	85 70 73 44 42 	74 7 20 34 25 	54 37 67 8 73 	22 16 45 79 56 	76 71 78 4 90 	64 51 9 44 2 	
37	28/03/2023	75 8 60 88 31 	3 8 4 57 66 	38 58 52 51 30 	58 21 83 44 47 	47 8 19 22 63 	83 86 57 10 9 	48 14 9 11 20 	61 4 70 15 17 	70 87 73 34 54 	4 84 6 34 57 	87 52 89 24 58 	
36	25/03/2023	14 2 69 10 24 	69 56 40 59 81 	1 43 37 49 74 	50 12 17 77 34 	28 19 89 41 85 	6 26 52 18 8 	25 49 61 8 7 	15 20 28 45 81 	49 29 11 70 87 	43 77 37 78 4 	39 24 46 79 76 	
35	23/03/2023	35 36 72 9 56 	62 82 60 69 24 	2 74 84 54 5 	70 76 43 67 2 	30 31 58 42 85 	48 79 66 70 67 	53 35 8 82 10 	60 33 19 81 50 	42 13 38 36 65 	76 18 56 59 57 	57 41 62 72 3 	
34	21/03/2023	87 31 14 24 59 	8 36 33 86 57 	52 85 67 71 16 	30 36 72 5 27 	70 90 36 26 16 	82 75 69 22 20 	3 38 59 81 4 	17 73 8 34 53 	10 74 37 89 62 	26 64 32 83 88 	12 28 75 44 13 	
33	18/03/2023	20 63 79 29 53 	6 47 1 66 83 	67 80 15 74 62 	28 29 33 7 8 	66 77 44 61 84 	61 71 64 41 67 	37 5 29 57 1 	61 77 28 27 37 	78 13 49 8 43 	60 78 75 52 23 	61 62 16 45 36 	
32	16/03/2023	54 35 1 60 53 	35 6 83 67 11 	28 89 58 32 42 	42 23 7 88 84 	45 18 29 70 53 	73 13 61 48 71 	16 13 65 57 15 	86 9 29 6 42 	33 1 78 42 85 	17 64 57 58 50 	50 2 38 35 16 	
31	14/03/2023	41 48 3 70 43 	43 73 61 11 62 	8 39 41 17 32 	64 44 47 80 43 	57 25 56 15 14 	73 53 33 86 90 	84 78 86 68 71 	67 54 59 27 64 	23 24 79 33 15 	70 24 59 63 52 	48 58 15 63 82 	
30	11/03/2023	27 37 39 41 61 	43 49 4 52 5 	19 70 4 26 36 	38 74 78 5 54 	46 13 1 7 75 	39 57 61 87 82 	50 51 19 23 41 	14 56 87 30 6 	42 50 66 40 65 	40 86 25 79 53 	48 87 28 13 16 	
29	09/03/2023	66 88 31 38 86 	54 30 55 76 82 	42 10 60 14 67 	31 3 4 80 90 	47 23 64 26 5 	8 83 19 50 84 	29 79 25 67 69 	89 87 41 52 82 	27 29 24 75 81 	5 48 83 78 41 	30 31 41 50 81 	
28	07/03/2023	7 47 79 53 14 	24 87 7 86 65 	31 39 62 70 29 	19 72 86 12 61 	67 82 12 62 59 	83 82 72 10 4 	12 21 19 72 84 	84 38 6 45 16 	81 63 39 88 77 	5 50 40 46 87 	16 38 21 18 45 	
27	04/03/2023	67 36 33 8 3 	12 80 3 87 76 	48 70 76 53 64 	59 90 10 18 15 	14 62 45 69 23 	90 85 38 12 21 	62 49 15 89 25 	33 57 10 40 5 	17 42 66 53 36 	42 29 88 9 54 	7 48 51 72 25 	
26	02/03/2023	5 82 35 89 53 	66 79 38 63 23 	41 57 36 89 42 	72 87 76 45 1 	85 62 51 66 46 	73 26 83 88 84 	12 76 37 63 78 	4 32 62 46 2 	45 83 17 26 51 	70 51 66 1 40 	46 29 53 88 62 	
25	28/02/2023	1 87 20 61 66 	48 54 23 85 9 	5 84 85 14 74 	87 3 63 59 21 	10 32 7 9 12 	43 47 1 60 89 	40 76 85 69 51 	70 74 48 88 64 	18 72 34 48 19 	61 47 75 25 57 	57 69 71 35 27 	
24	25/02/2023	13 22 69 60 47 	83 68 49 11 16 	79 55 19 49 73 	21 4 20 50 41 	65 73 19 47 64 	80 87 38 65 57 	41 76 79 81 14 	11 38 84 59 66 	42 1 4 76 33 	18 45 64 46 77 	11 88 69 5 43 	
23	23/02/2023	70 18 42 62 57 	66 22 31 69 20 	68 24 70 2 46 	37 73 27 52 19 	5 23 84 80 74 	75 78 47 58 28 	27 84 1 13 19 	64 1 19 29 43 	38 67 63 49 10 	12 73 26 36 70 	87 61 64 18 69 	
22	21/02/2023	66 61 81 25 26 	43 42 87 14 84 	7 36 13 14 20 	68 82 62 20 39 	38 85 5 57 86 	20 14 74 30 64 	53 64 80 58 16 	33 41 47 79 53 	39 52 41 18 63 	56 54 67 70 22 	20 6 65 37 35 	
21	18/02/2023	88 71 13 66 41 	82 79 10 67 4 	23 6 75 3 20 	6 31 82 18 23 	31 50 29 36 64 	45 87 28 56 69 	20 4 26 25 53 	32 27 30 42 13 	25 82 59 18 52 	24 55 12 39 14 	20 38 57 2 79 	
20	16/02/2023	54 12 61 33 77 	71 12 56 66 18 	23 42 22 89 44 	54 88 67 45 35 	71 48 27 83 40 	42 36 59 54 57 	38 57 42 17 52 	53 3 47 15 28 	64 50 2 68 43 	26 53 18 22 81 	55 14 21 5 54 	
19	14/02/2023	88 57 81 78 14 	60 42 52 58 61 	58 2 47 7 16 	26 83 24 29 68 	33 48 60 27 80 	87 67 2 60 25 	10 30 54 41 19 	33 82 76 1 30 	14 71 21 41 60 	45 86 64 34 39 	76 77 38 20 41 	
18	11/02/2023	1 18 29 2 58 	41 88 86 32 4 	11 79 58 33 18 	34 10 78 13 38 	29 61 19 50 27 	60 39 41 81 59 	54 22 16 46 76 	33 27 29 21 52 	54 50 1 32 90 	34 73 84 59 44 	75 46 22 14 44 	
17	09/02/2023	51 50 15 48 32 	54 2 57 47 49 	59 41 35 25 34 	13 9 65 15 47 	12 49 74 26 45 	24 35 19 58 79 	25 40 66 6 4 	58 38 33 59 17 	67 88 50 42 43 	82 27 55 73 19 	42 12 84 38 18 	
16	07/02/2023	69 72 82 70 84 	14 25 33 77 78 	76 44 73 36 2 	64 13 53 20 17 	85 52 35 82 61 	16 85 76 60 18 	84 75 27 52 39 	9 87 82 59 20 	64 35 13 55 86 	33 82 26 11 7 	43 47 22 69 44 	
15	04/02/2023	37 56 71 69 85 	57 90 80 51 18 	47 52 25 29 8 	24 28 82 20 71 	59 84 72 45 3 	32 67 19 9 35 	31 48 32 78 58 	76 32 67 44 42 	43 58 72 22 48 	16 64 4 40 32 	80 64 61 14 54 	
14	02/02/2023	80 8 18 35 26 	27 79 31 81 65 	1 59 56 78 11 	19 30 73 48 7 	82 4 32 78 77 	64 84 26 54 14 	76 23 25 39 65 	73 14 1 49 5 	11 55 78 67 22 	6 72 49 70 43 	60 33 3 54 52 	
13	31/01/2023	10 85 28 67 13 	58 13 18 74 34 	82 66 7 11 50 	71 17 42 29 89 	41 77 40 27 58 	37 59 7 39 43 	84 28 1 80 20 	55 71 26 72 30 	79 78 38 28 30 	68 22 64 25 3 	53 77 80 27 68 	
12	28/01/2023	49 76 34 83 53 	14 88 60 89 44 	75 90 13 30 32 	80 50 9 81 58 	15 65 55 33 75 	39 57 68 10 8 	14 18 88 44 23 	34 88 33 29 58 	74 34 40 51 46 	77 72 76 33 50 	50 85 39 12 22 	
11	26/01/2023	47 23 61 46 41 	79 24 25 39 55 	44 1 87 61 63 	63 27 49 81 52 	11 84 25 50 65 	39 52 65 4 73 	8 87 21 61 43 	6 79 81 22 18 	23 85 89 88 49 	25 4 2 68 82 	2 46 31 51 70 	
10	24/01/2023	78 9 84 86 15 	75 78 56 30 82 	20 64 36 53 78 	34 14 17 29 56 	35 17 74 90 25 	35 11 23 37 74 	27 57 37 2 68 	86 63 64 54 32 	22 67 33 13 11 	48 87 2 82 85 	39 19 34 21 37 	
9	21/01/2023	59 66 31 45 33 	23 77 83 26 85 	46 88 5 38 18 	11 61 30 1 4 	86 8 13 14 28 	73 57 77 34 33 	62 57 28 4 22 	55 66 48 86 62 	89 83 25 84 74 	22 54 15 31 77 	16 84 37 43 69 	
8	19/01/2023	51 55 70 21 38 	81 49 64 18 60 	75 76 51 64 20 	76 72 52 50 81 	88 56 78 42 64 	48 3 53 20 30 	62 39 8 1 22 	57 7 82 39 79 	9 2 51 62 24 	67 39 72 34 27 	54 52 62 39 35 	
7	17/01/2023	68 79 81 18 23 	37 69 33 72 77 	6 71 25 67 31 	72 31 11 73 50 	31 51 3 81 22 	88 25 62 32 31 	55 13 85 44 65 	80 63 14 90 87 	9 22 81 72 62 	25 22 45 14 53 	9 31 18 73 34 	
6	14/01/2023	70 29 88 80 22 	79 13 38 56 23 	16 71 40 73 30 	33 31 3 42 55 	90 70 69 58 31 	15 33 11 51 86 	58 15 34 41 46 	27 41 63 84 80 	29 55 20 22 30 	50 65 33 84 35 	41 57 1 51 58 	
5	12/01/2023	58 68 31 23 12 	90 5 32 19 42 	29 22 75 4 89 	13 50 74 21 26 	11 1 12 23 8 	52 62 41 4 63 	59 50 27 83 64 	75 9 37 35 30 	88 28 8 61 18 	52 27 19 8 58 	88 53 90 61 26 	
4	10/01/2023	36 21 81 72 66 	24 4 54 82 20 	32 12 58 90 84 	16 10 42 71 66 	72 20 30 14 52 	59 38 25 31 28 	41 15 40 48 81 	90 19 34 35 75 	61 60 31 52 82 	6 27 45 13 14 	12 8 22 85 13 	
3	07/01/2023	42 24 20 18 11 	13 55 56 65 41 	60 31 25 89 39 	53 54 10 27 5 	16 79 15 17 86 	1 55 56 58 43 	58 21 24 81 86 	6 85 66 80 75 	54 60 13 18 5 	75 84 72 46 90 	80 65 57 68 81 	
2	05/01/2023	71 11 74 36 8 	19 80 83 53 2 	24 65 20 26 9 	29 41 42 8 77 	62 51 10 81 11 	15 17 62 46 63 	55 36 37 27 8 	20 46 90 65 5 	12 35 5 61 31 	31 23 6 20 55 	66 22 88 71 77 	
1	03/01/2023	18 60 66 51 19 	6 1 55 27 19 	40 83 85 82 65 	80 57 38 79 21 	27 38 3 85 75 	90 30 67 24 60 	49 27 40 50 59 	74 51 45 12 41 	39 74 64 61 13 	15 17 67 21 49 	87 73 65 31 44 	

	
157	31/12/2022	5 16 47 3 48 	76 33 87 68 46 	58 47 71 1 24 	81 1 45 5 63 	78 9 62 73 26 	18 42 46 62 58 	48 10 14 27 25 	40 10 9 70 38 	39 56 53 34 44 	77 85 26 10 66 	31 73 62 68 3 	
156	29/12/2022	46 43 14 39 3 	53 73 78 54 71 	11 85 45 19 9 	55 74 20 58 15 	67 64 26 11 86 	34 78 83 69 32 	62 3 70 14 18 	25 90 15 56 35 	66 90 69 50 52 	14 73 57 80 37 	8 31 52 35 44 	
155	27/12/2022	35 13 41 12 21 	55 62 54 24 8 	83 5 85 27 32 	9 67 47 66 73 	5 54 57 2 52 	5 40 65 12 49 	61 32 89 17 31 	50 78 66 39 22 	26 34 53 35 57 	34 85 88 1 58 	47 5 62 27 1 	
154	24/12/2022	42 46 39 44 1 	51 8 46 24 54 	67 30 82 8 32 	62 28 46 8 67 	4 7 77 68 9 	12 80 69 2 67 	70 50 71 52 26 	70 62 3 66 76 	8 56 20 85 86 	64 11 33 53 68 	50 60 84 68 26 	
153	22/12/2022	18 42 26 13 89 	27 50 28 12 26 	21 68 16 81 7 	89 68 66 75 82 	73 17 52 7 65 	53 69 4 8 15 	33 58 47 53 54 	82 74 52 5 7 	14 39 41 31 69 	59 46 50 77 55 	42 36 7 85 18 	
152	20/12/2022	11 25 64 6 4 	27 25 54 67 84 	89 66 5 11 74 	78 27 45 69 11 	45 7 13 25 71 	46 23 29 81 87 	86 2 10 51 62 	34 24 25 41 13 	60 85 12 11 28 	39 3 15 42 31 	12 38 40 56 2 	
151	17/12/2022	74 15 59 31 77 	40 23 39 46 61 	15 26 84 72 69 	7 20 73 80 52 	38 37 66 90 28 	8 82 59 26 38 	86 29 78 84 20 	73 45 65 21 86 	89 54 12 63 25 	63 45 81 34 58 	74 22 62 66 33 	
150	15/12/2022	84 79 82 36 63 	31 50 45 44 58 	48 44 25 31 85 	15 20 21 22 41 	45 13 15 68 36 	83 57 43 18 23 	77 51 40 87 56 	86 84 36 20 49 	71 57 11 14 20 	87 56 23 49 53 	6 1 68 70 77 	
149	13/12/2022	9 43 57 70 80 	42 77 59 29 34 	37 17 1 64 20 	90 71 6 22 23 	36 84 51 23 30 	52 10 87 24 20 	14 73 11 87 44 	28 66 65 64 56 	89 72 19 26 6 	45 35 36 66 8 	88 15 75 9 12 	
148	10/12/2022	62 67 70 89 74 	90 37 8 41 55 	54 64 76 28 59 	7 49 4 36 11 	17 21 30 80 72 	51 28 81 83 59 	25 40 55 14 6 	39 75 12 88 83 	87 43 17 18 8 	54 82 85 12 8 	2 81 80 83 33 	
147	09/12/2022	38 11 74 15 72 	47 78 90 2 59 	63 11 86 48 89 	44 55 6 54 65 	61 86 40 81 70 	40 59 52 45 6 	41 27 89 29 76 	16 8 2 36 86 	14 68 71 47 42 	83 75 86 71 58 	30 37 46 49 1 	
146	06/12/2022	36 74 22 54 80 	65 36 47 27 6 	57 76 30 79 77 	66 90 63 24 70 	65 80 33 69 36 	72 28 16 66 29 	41 72 50 18 10 	79 28 44 37 34 	32 54 7 87 88 	22 11 72 49 30 	39 74 61 81 45 	
145	03/12/2022	21 1 70 90 81 	63 58 54 32 18 	66 77 4 29 37 	89 50 67 68 27 	78 49 64 58 89 	79 6 22 77 25 	39 64 65 10 71 	9 39 31 54 58 	41 37 88 33 61 	43 40 58 66 23 	38 23 65 66 60 	
144	01/12/2022	74 30 7 16 48 	15 23 22 60 2 	21 53 40 16 17 	10 86 75 56 37 	15 49 61 38 14 	78 35 31 88 27 	10 63 6 13 76 	48 59 60 10 35 	6 22 81 27 9 	70 72 47 68 22 	31 26 27 42 53 	
143	29/11/2022	30 62 81 31 71 	83 15 57 9 26 	37 77 12 59 79 	68 67 32 84 75 	74 10 8 72 62 	36 20 68 46 71 	61 46 40 69 81 	49 71 57 73 61 	23 52 5 17 27 	50 5 1 62 35 	37 51 74 63 20 	
142	26/11/2022	34 40 63 20 10 	10 42 48 51 2 	40 51 80 25 88 	87 10 44 26 55 	8 10 68 44 48 	70 85 76 69 34 	33 86 49 4 57 	54 57 71 33 43 	43 66 87 17 72 	39 7 37 76 55 	4 59 50 18 8 	
141	24/11/2022	11 40 88 76 23 	41 50 57 28 56 	70 87 45 59 7 	25 51 44 85 40 	69 19 85 3 57 	17 76 61 44 54 	3 7 68 39 25 	75 80 28 42 30 	85 41 51 31 55 	25 14 63 74 77 	42 32 87 59 8 	
140	22/11/2022	85 24 10 29 59 	34 1 76 21 55 	69 45 43 34 11 	79 86 2 52 37 	22 44 24 9 20 	14 31 16 56 41 	90 82 11 86 69 	62 71 53 18 2 	51 43 32 7 70 	49 17 24 46 2 	80 50 32 76 64 	
139	19/11/2022	74 16 60 71 72 	80 1 55 74 33 	32 84 70 8 13 	55 80 73 53 36 	88 40 33 52 48 	73 43 4 7 61 	66 75 89 26 43 	59 90 54 17 58 	23 22 73 61 40 	75 28 89 76 67 	6 5 47 63 37 	
138	17/11/2022	20 22 71 49 30 	4 33 66 27 85 	61 83 84 50 21 	43 70 11 76 38 	61 26 71 80 67 	74 71 41 66 7 	55 43 44 24 4 	57 49 27 90 19 	8 38 62 37 51 	57 14 29 69 44 	88 26 72 18 75 	
137	15/11/2022	62 37 13 74 54 	24 35 45 23 48 	80 31 64 44 16 	56 78 32 90 2 	22 47 60 40 89 	8 15 19 57 27 	62 80 39 83 82 	40 77 56 50 54 	84 43 89 22 16 	11 1 68 16 31 	26 72 77 66 45 	
136	12/11/2022	75 26 11 74 12 	5 57 85 39 23 	24 4 12 78 45 	84 30 5 27 59 	5 10 64 82 16 	18 80 49 78 81 	86 20 60 11 78 	46 15 2 9 62 	72 70 67 16 4 	39 1 24 48 15 	26 33 17 81 38 	
135	10/11/2022	43 1 65 76 40 	90 27 4 71 62 	64 18 5 37 1 	65 33 43 54 82 	67 55 84 43 79 	55 61 3 64 28 	44 48 67 31 35 	27 70 14 15 36 	71 48 41 13 84 	80 77 43 53 3 	86 49 30 70 65 	
134	08/11/2022	3 17 30 15 2 	21 41 81 16 44 	23 74 12 9 67 	25 58 16 15 6 	7 79 87 13 8 	64 58 56 2 6 	13 69 41 37 27 	11 7 65 73 17 	84 8 46 14 43 	73 68 10 56 14 	89 33 23 70 80 	
133	05/11/2022	84 18 65 71 67 	28 61 90 75 27 	41 52 67 44 50 	57 51 90 88 54 	23 89 9 60 13 	10 28 33 25 43 	38 50 28 44 9 	32 45 7 16 58 	19 39 68 29 7 	17 9 71 76 23 	32 2 82 86 18 	
132	03/11/2022	23 43 41 17 18 	56 52 39 75 81 	14 58 45 39 43 	7 11 53 76 34 	77 10 42 18 53 	46 26 37 39 3 	54 30 33 78 32 	59 60 34 13 49 	63 2 8 68 16 	65 34 35 46 42 	30 13 32 38 17 	
131	02/11/2022	66 20 9 24 82 	60 64 22 26 84 	10 30 75 68 48 	30 40 57 59 37 	56 7 89 57 76 	68 9 77 3 32 	60 57 32 80 24 	24 77 53 62 29 	4 5 35 82 66 	13 2 28 54 76 	83 6 40 61 78 	
130	29/10/2022	79 26 72 37 34 	38 19 69 55 13 	2 70 50 39 6 	17 45 11 55 5 	12 90 63 84 1 	86 14 45 37 66 	87 88 81 76 3 	8 10 87 82 58 	40 27 43 5 4 	77 90 72 48 22 	3 9 10 39 27 	
129	27/10/2022	5 60 31 76 75 	33 53 6 67 57 	87 90 35 77 25 	13 56 22 63 55 	53 17 79 51 43 	88 64 54 31 27 	82 88 61 31 32 	63 78 32 12 49 	46 57 29 75 37 	56 86 34 75 48 	84 36 24 49 71 	
128	25/10/2022	71 77 68 65 66 	2 6 90 49 81 	69 42 9 86 22 	68 23 3 52 39 	66 20 22 35 90 	6 81 61 29 70 	87 58 18 61 80 	32 24 40 21 84 	37 38 62 73 41 	24 79 42 8 39 	49 25 43 40 39 	
127	22/10/2022	24 79 23 59 40 	7 24 46 19 49 	11 44 71 65 73 	20 3 29 2 21 	34 80 21 20 33 	71 65 43 44 90 	5 79 23 66 29 	27 53 36 1 6 	87 39 5 51 60 	5 37 18 69 77 	71 87 59 34 44 	
126	20/10/2022	23 89 28 82 73 	81 31 87 70 27 	51 23 38 41 3 	67 58 23 10 3 	54 38 12 20 83 	18 53 74 55 31 	81 73 9 55 62 	85 34 13 9 7 	79 45 58 8 65 	78 18 76 41 29 	85 9 68 41 1 	
125	18/10/2022	2 29 30 44 11 	37 81 35 42 5 	10 86 14 7 60 	67 88 70 41 58 	30 47 39 37 77 	37 72 67 41 25 	70 63 22 77 2 	32 83 87 37 30 	56 39 63 58 14 	42 80 17 12 30 	46 61 3 76 22 	
124	15/10/2022	23 39 14 4 72 	47 45 31 55 84 	25 21 6 65 54 	90 83 36 75 50 	38 50 28 68 53 	5 48 29 35 7 	30 7 62 58 48 	83 44 86 53 18 	64 51 87 52 11 	6 39 7 86 56 	13 53 46 68 23 	
123	13/10/2022	75 15 67 54 52 	57 61 59 65 31 	27 66 73 2 46 	41 5 25 74 37 	3 44 68 22 18 	52 1 28 89 26 	69 61 5 77 29 	24 6 71 61 26 	27 15 82 1 80 	6 60 75 22 64 	14 35 16 42 21 	
122	11/10/2022	79 39 20 51 52 	38 56 34 66 60 	39 84 36 51 85 	49 69 21 10 16 	21 3 10 89 64 	27 9 73 18 78 	36 8 63 21 64 	47 24 78 81 53 	28 22 8 71 23 	62 84 15 10 87 	23 61 38 36 7 	
121	08/10/2022	85 51 66 45 4 	11 64 72 12 58 	1 31 14 5 2 	1 5 58 82 38 	28 36 24 19 31 	63 61 84 67 17 	64 68 36 13 32 	76 89 41 88 74 	60 36 72 12 34 	48 54 26 31 89 	31 67 56 83 87 	
120	06/10/2022	29 2 3 27 11 	89 59 8 46 45 	11 89 84 8 14 	76 64 9 83 58 	49 1 9 70 10 	56 19 62 12 68 	23 75 51 53 48 	82 89 80 14 54 	84 12 9 46 87 	53 4 60 28 7 	47 4 22 8 1 	
119	04/10/2022	38 84 22 32 4 	32 53 59 34 48 	44 30 72 25 50 	52 77 12 56 5 	16 27 53 55 32 	25 69 30 33 45 	36 25 77 7 30 	68 43 87 19 86 	41 87 14 18 45 	18 71 9 73 57 	10 28 70 52 24 	
118	01/10/2022	67 36 58 68 33 	5 73 86 24 53 	46 38 58 55 19 	67 79 27 39 70 	3 64 16 36 27 	76 53 48 51 58 	37 44 56 77 29 	65 54 89 37 27 	35 31 24 53 6 	31 5 82 37 45 	32 82 49 88 43 	
117	29/09/2022	80 35 90 49 65 	21 80 3 20 64 	73 44 1 77 5 	88 89 20 27 63 	26 69 41 16 35 	61 40 38 62 80 	70 60 34 82 64 	45 7 90 83 1 	89 9 16 42 38 	50 56 58 11 44 	86 62 67 16 57 	
116	27/09/2022	41 88 5 22 37 	24 65 68 83 79 	65 38 66 68 3 	4 33 7 46 11 	33 89 13 19 9 	48 57 3 14 32 	65 29 48 90 47 	86 33 28 52 26 	19 26 88 34 37 	64 14 76 79 18 	50 52 56 66 75 	
115	24/09/2022	25 47 35 20 9 	50 29 19 62 86 	56 20 19 42 78 	83 51 36 52 31 	61 49 90 74 26 	12 52 49 26 14 	28 18 30 68 81 	49 15 13 87 39 	3 18 41 83 64 	88 50 33 87 43 	23 80 17 79 8 	
114	22/09/2022	63 73 51 16 58 	70 1 77 53 67 	6 16 30 72 5 	14 66 11 10 80 	65 66 21 39 4 	46 17 66 22 88 	38 56 46 19 80 	88 27 25 48 4 	9 2 61 60 8 	86 47 57 36 42 	10 46 8 55 22 	
113	20/09/2022	84 80 26 24 88 	42 75 5 82 58 	53 23 79 61 38 	43 70 15 77 17 	73 43 81 38 85 	46 29 68 20 17 	17 31 80 21 89 	4 67 5 17 7 	19 35 45 24 89 	23 18 2 4 11 	18 74 32 4 45 	
112	17/09/2022	17 32 47 24 63 	62 58 19 38 30 	76 62 77 4 7 	48 79 27 60 55 	43 27 6 51 52 	63 26 71 33 46 	25 65 54 15 30 	79 42 85 12 37 	54 70 85 21 79 	57 73 78 46 70 	17 82 12 33 58 	
111	15/09/2022	20 83 78 2 38 	51 74 21 25 38 	13 59 32 46 90 	3 46 69 66 10 	24 86 68 2 17 	83 31 7 56 15 	72 86 5 42 14 	70 6 22 86 47 	4 56 41 69 20 	41 42 75 61 69 	20 46 81 40 60 	
110	13/09/2022	9 21 14 34 76 	25 5 52 33 28 	11 85 17 83 56 	19 22 45 90 75 	68 5 74 16 17 	53 43 83 21 52 	10 55 69 19 8 	24 18 26 45 51 	18 53 1 27 8 	77 18 3 82 78 	47 54 76 51 26 	
109	10/09/2022	16 78 17 10 89 	67 85 37 31 23 	83 22 62 56 42 	81 18 49 8 10 	47 53 70 8 79 	26 22 36 55 28 	60 30 47 26 13 	69 74 47 49 90 	2 39 81 5 10 	7 69 34 53 63 	85 18 77 5 57 	
108	08/09/2022	43 22 82 80 17 	22 59 29 10 79 	60 43 72 1 22 	2 51 81 67 90 	34 63 32 81 24 	18 6 68 19 59 	59 54 77 60 55 	53 82 56 10 89 	44 3 43 18 78 	86 67 74 2 34 	88 12 44 26 23 	
107	06/09/2022	80 82 9 26 3 	79 49 72 35 1 	11 73 52 17 67 	39 72 42 33 31 	38 19 61 29 86 	17 64 52 34 26 	41 82 22 72 10 	39 68 34 26 59 	90 64 38 40 78 	71 17 82 12 28 	85 67 84 78 54 	
106	03/09/2022	71 69 26 9 37 	45 73 90 35 3 	83 66 63 10 47 	29 28 45 43 50 	66 8 69 17 33 	70 37 45 58 27 	70 58 66 57 13 	18 88 27 53 10 	17 71 21 9 1 	38 69 75 87 29 	53 18 24 63 39 	
105	01/09/2022	37 90 13 7 58 	50 1 67 55 76 	9 29 33 65 30 	86 63 75 60 88 	89 48 26 3 85 	77 59 89 6 19 	64 31 16 4 34 	67 76 64 77 18 	44 8 88 28 67 	61 74 38 49 75 	11 10 14 65 20 	
104	30/08/2022	1 2 9 56 48 	19 35 56 10 30 	61 30 59 66 74 	8 82 20 25 17 	18 52 22 10 1 	14 20 41 16 67 	42 43 70 74 1 	13 77 46 21 47 	18 36 38 59 89 	83 81 46 41 30 	70 30 54 57 32 	
103	27/08/2022	8 46 42 75 55 	66 26 65 47 23 	28 54 17 86 62 	52 88 55 10 76 	47 7 44 15 25 	5 3 9 61 26 	69 7 10 23 41 	81 21 50 33 13 	69 7 37 80 38 	63 40 20 87 4 	38 34 17 89 85 	
102	25/08/2022	53 34 65 49 39 	29 73 31 20 7 	34 15 44 43 29 	6 74 35 85 88 	16 38 43 86 90 	71 47 30 68 26 	37 44 40 84 19 	30 72 81 51 87 	58 37 27 54 25 	26 1 28 15 61 	57 59 7 43 65 	
101	23/08/2022	30 74 20 34 82 	31 42 74 57 80 	53 20 32 28 80 	1 11 40 60 63 	50 43 45 69 10 	20 11 81 15 84 	87 35 90 58 29 	71 64 33 28 12 	32 2 75 80 61 	31 39 44 33 87 	30 24 40 22 4 	
100	20/08/2022	73 10 12 48 88 	48 55 80 7 18 	37 75 21 67 68 	55 43 42 76 38 	14 38 12 67 79 	37 64 19 38 29 	5 29 2 65 36 	24 3 10 19 56 	86 48 22 87 9 	68 36 85 53 13 	74 22 66 26 36 	
99	18/08/2022	76 59 86 84 25 	72 67 7 17 82 	77 88 44 71 39 	12 71 2 39 32 	13 5 21 76 65 	26 9 49 40 20 	43 28 74 81 42 	57 87 73 40 35 	74 42 62 66 9 	12 79 16 1 3 	87 40 66 1 19 	
98	16/08/2022	69 74 57 62 18 	26 85 58 20 12 	4 30 31 9 51 	51 43 4 22 29 	23 16 68 79 67 	49 59 66 43 75 	44 64 51 81 90 	79 37 43 84 48 	56 16 79 50 14 	22 69 35 51 71 	31 90 7 68 30 	
97	13/08/2022	73 15 19 88 47 	5 35 26 64 33 	81 58 57 13 27 	62 54 33 70 76 	65 20 1 44 87 	48 10 76 75 4 	84 70 42 87 3 	4 32 7 18 2 	57 43 72 36 88 	57 28 70 4 71 	61 16 82 79 6 	
96	11/08/2022	66 70 90 71 56 	68 69 79 36 47 	18 2 5 24 26 	90 47 68 42 40 	2 19 27 30 15 	38 68 22 57 83 	57 4 67 20 11 	53 38 72 27 89 	52 57 39 67 54 	6 76 51 67 33 	50 59 65 42 12 	
95	09/08/2022	25 43 76 14 32 	19 32 38 9 7 	66 5 26 56 52 	75 25 36 2 45 	13 30 76 5 18 	43 38 60 80 19 	52 73 75 15 82 	14 34 28 15 70 	64 49 25 22 44 	20 24 41 44 60 	85 43 34 81 79 	
94	06/08/2022	57 30 70 56 69 	69 63 46 49 89 	5 15 52 37 29 	7 74 63 67 48 	45 56 69 88 50 	29 36 34 72 43 	62 20 31 29 50 	69 36 77 3 4 	69 67 33 78 56 	79 36 35 7 4 	79 80 9 70 65 	
93	04/08/2022	18 51 12 15 6 	24 78 77 56 80 	61 9 67 28 58 	76 66 62 18 85 	1 29 43 6 69 	10 48 4 38 88 	23 90 27 16 67 	51 79 20 45 29 	71 12 7 16 58 	45 22 27 3 89 	34 49 54 44 41 	
92	02/08/2022	80 17 86 13 30 	88 24 27 16 61 	68 77 13 80 50 	10 32 34 19 16 	55 24 62 1 20 	58 84 78 34 47 	15 63 12 33 8 	4 63 37 53 80 	26 65 24 29 14 	57 53 72 83 51 	12 46 40 16 32 	
91	30/07/2022	14 24 28 64 58 	49 63 40 27 33 	81 60 87 67 68 	88 5 30 55 90 	88 86 30 23 73 	31 84 12 16 76 	43 19 65 27 89 	86 55 46 11 65 	48 29 55 50 36 	19 54 1 31 30 	2 47 1 14 77 	
